0,005474939909196	0,006882066407472	0,003840142889038
0,006460523970772	0,008820632219934	0,004557844407704
0,007403112875173	0,007647584973166	0,002497212931996
0,008347468975984	0,011129560651618	0,007709892868349
0,009068167604753	0,012902355691422	0,005276572910611
0,011598746081505	0,013722667146585	0,021260164448281
0,013595979538724	0,01490990990991	0,017285850038463
0,01355050029165	0,01004169094903	0,014622918265108
0,012097316188001	0,016833649246322	0,020518407553679
0,014460861364351	0,017430571235042	0,040738854682654
0,021664405246495	0,016283265674335	0,043347101684689
-
3,89342998804728	4,88724956726288	2,73531337573951
1,52792730975253	2,08121743375793	1,07998131755705
0,525653194032494	0,542880031955972	0,178180685912548
0,197273451680021	0,262298166969953	0,182321071126729
0,06452432599938	0,09145887887799	0,037686935634536
0,027632475983886	0,032623940348853	0,050170366086918
0,009993138253132	0,010944698415516	0,012659134380143
0,003582982867768	0,002664417913098	0,003862461634269
0,001213201115587	0,001680329324042	0,002040745518438
0,000766904245429	0,000921698992499	0,002105956140741
0,00063615033866	0,000480671075407	0,001246385836929
-
