7,36632364857044	7,36632364857044	7,36632364857044	1,03591504404265	1,03591504404265	1,03591504404265	1,07941589734657	1,07941589734657	1,07941589734657
3,19614307211483	3,19614307211483	3,19614307211483	0,731084260547056	0,731084260547056	0,731084260547056	1,28530395401498	1,28530395401498	1,28530395401498
1,14676525060771	1,14676525060771	1,14676525060771	0,878787668057487	0,878787668057487	0,878787668057487	0,797408117052778	0,797408117052778	0,797408117052778
0,40410869313578	0,40410869313578	0,40410869313578	0,19333565136764	0,19333565136764	0,19333565136764	0,431687859257969	0,431687859257969	0,431687859257969
0,102642666975344	0,102642666975344	0,10264266697534	0,061580899397311	0,061580899397311	0,061580899397311	0,112975672066423	0,112975672066423	0,112975672066423
0,051748466257669	0,051748466257669	0,05174846625766	0,029887575336115	0,029887575336115	0,029887575336115	0,053173082505951	0,053173082505951	0,053173082505951
0,021861037157078	0,021861037157078	0,02186103715707	0,011959028743625	0,011959028743625	0,011959028743625	0,012198223306044	0,012198223306044	0,012198223306044
0,008670679476791	0,008670679476791	0,00867067947679	0,005280482151136	0,005280482151136	0,005280482151136	0,004714858038669	0,004714858038669	0,004714858038669
0,003383724968168	0,003383724968168	0,00338372496816	0,002958652063051	0,002958652063051	0,002958652063051	0,002628403878535	0,002628403878535	0,002628403878535
0,002232584789906	0,002232584789906	0,00223258478990	0,001378048215114	0,001378048215114	0,001378048215114	0,000915252859548	0,000915252859548	0,000915252859548
0,001343905544623	0,001343905544623	0,00134390554462	0,000987482614743	0,000987482614743	0,000987482614743	0,000679324159554	0,000679324159554	0,000679324159554
-
0,010409356725146	0,001450873425802	0,00151189160900	0,010409356725146	0,001450873425802	0,001511891609002	0,010409356725146	0,001450873425802	0,001511891609002
0,01361023113927	0,003080857989885	0,00542907180385	0,01361023113927	0,003080857989885	0,005429071803853	0,01361023113927	0,003080857989885	0,005429071803853
0,016293159225928	0,012438394743018	0,01127355997886	0,016293159225928	0,012438394743018	0,011273559978862	0,016293159225928	0,012438394743018	0,011273559978862
0,017250515160436	0,008179481187193	0,01844952989178	0,017250515160436	0,008179481187193	0,018449529891787	0,017250515160436	0,008179481187193	0,018449529891787
0,01450296518114	0,008650923544541	0,01598631429919	0,01450296518114	0,008650923544541	0,015986314299198	0,01450296518114	0,008650923544541	0,015986314299198
0,021943573667712	0,012557211594883	0,02256130143086	0,021943573667712	0,012557211594883	0,022561301430862	0,021943573667712	0,012557211594883	0,022561301430862
0,030230755470753	0,016314270569527	0,01664600672923	0,030230755470753	0,016314270569527	0,016646006729237	0,030230755470753	0,016314270569527	0,016646006729237
0,033435014055865	0,02009931425869	0,01790780141844	0,033435014055865	0,02009931425869	0,01790780141844	0,033435014055865	0,02009931425869	0,01790780141844
0,034486887797869	0,030024473228676	0,02658401382845	0,034486887797869	0,030024473228676	0,026584013828456	0,034486887797869	0,030024473228676	0,026584013828456
0,043294487047884	0,026287617461639	0,01730655640874	0,043294487047884	0,026287617461639	0,017306556408742	0,043294487047884	0,026287617461639	0,017306556408742
0,046897721764421	0,034036433365293	0,02316877561931	0,046897721764421	0,034036433365293	0,023168775619319	0,046897721764421	0,034036433365293	0,023168775619319
-
