2,69930493871025	2,10546890336397	2,45572301516503
1,15230369515012	1,65667350762916	2,20830686886708
0,93717134482146	0,587200856607477	0,858232381801963
0,168279001598863	0,424206745783885	0,125421052631579
0,061225794990229	0,137103595966806	0,087748438893845
0,023868804405756	0,02956857321317	0,035365298840321
0,010124800142121	0,011500401534755	0,009802631578947
0,004523005862498	0,004208798072633	0,003311150758252
0,001618338070705	0,001901936289819	0,001190655664585
0,001266388346065	0,001341759614527	0,000923862622658
0,000710161662818	0,000673239939324	0,000662355040143
-
0,003789398600152	0,002953284410238	0,003446269525131
0,004864551256304	0,007008715967293	0,009364307581487
0,013275730165159	0,008277103013945	0,012143921267663
0,007111866529499	0,018124006359301	0,005291005291005
0,008600609209819	0,019466933503138	0,01237243746049
0,010003139999103	0,012421518587109	0,014892942827396
0,013777577667717	0,015678810947979	0,013333333333333
0,01716660643296	0,015955035808177	0,012509596712279
0,01620255449745	0,019096117122852	0,011869837974455
0,024106249431456	0,025577671013498	0,017472203312911
0,024246008279125	0,022956505864634	0,022576966932725
-
